type,luxury,beach,wild,rating,distance_km,longitude,latitude,cluster
2,0,0,1,4.4,57.331550098344366,-6.3130017,37.6945951,0
0,0,0,0,3.6,4.54176609457628,-0.9417979,41.63839309999999,0
0,0,0,0,4.3,14.694993505761326,-1.065466,41.6469712,0
0,0,0,0,3.8,38.23765763994918,-0.7524485,41.9775645,0
0,1,0,0,4.4,20.48450888673868,-0.6909934,41.5397178,0
0,0,0,0,4.4,35.96523206313416,-1.1682977,41.4021734,0
0,2,0,0,4.4,61.376983839254414,-0.324445,41.2951893,0
0,0,0,0,5.0,48.4652726984914,-0.4666219,41.9496078,0
0,0,0,0,4.4,1.8438644320185644,-0.8886881,41.6322238,0
0,0,0,0,4.3,59.19762205296568,-1.4562155,41.97137290000001,0
0,2,0,0,4.3,39.77705991912479,-0.7498648,41.3063201,0
0,0,0,0,4.4,14.846955312285182,-1.0672828,41.6466228,0
0,0,1,0,4.2,38.651349682029455,-4.742942600000001,36.4887703,0
1,0,1,0,4.2,12.971817647013236,-4.742942600000001,36.4887703,0
2,0,1,1,4.2,23.644695443541934,-4.742942600000001,36.4887703,0
2,0,1,0,4.2,12.226013080008933,-4.742942600000001,36.4887703,0
0,0,1,0,4.2,25.555017414102736,-4.1352416,36.7251084,0
2,0,1,0,4.2,6.825993503061159,-4.1352416,36.7251084,0
2,0,1,1,4.2,36.88086225303125,-4.1352416,36.7251084,0
2,0,1,1,4.2,48.181108014853095,-4.1352416,36.7251084,0
0,0,1,0,4.3,27.57659177287691,-4.7183098,36.7892332,0
1,0,1,1,4.3,34.36694367730781,-4.7183098,36.7892332,0
2,0,1,1,4.3,27.764905003208305,-4.7183098,36.7892332,0
2,0,1,1,4.3,28.449426225948528,-4.7183098,36.7892332,0
0,0,1,0,3.7,28.822890435842023,-4.0989586,36.7334428,0
1,0,0,1,3.7,66.44758275480818,-4.0989586,36.7334428,0
2,0,1,0,3.7,5.160008163954542,-4.0989586,36.7334428,0
2,0,1,1,3.7,40.232703454719406,-4.0989586,36.7334428,0
2,0,1,1,3.7,51.51651612823993,-4.0989586,36.7334428,0
0,0,1,0,3.8,36.96329932156263,-4.7178336,36.4893601,0
1,0,1,0,3.8,15.178389069048546,-4.7178336,36.4893601,0
2,0,1,1,3.8,21.713634643351924,-4.7178336,36.4893601,0
2,0,1,0,3.8,10.304878872577202,-4.7178336,36.4893601,0
0,0,1,0,3.9,22.92324151788175,-4.164678299999999,36.71969199999999,0
2,0,1,0,3.9,8.801308013622588,-4.164678299999999,36.71969199999999,0
2,0,1,1,3.9,34.22204425264903,-4.164678299999999,36.71969199999999,0
2,0,1,1,3.9,45.54210736472502,-4.164678299999999,36.71969199999999,0
0,0,1,0,3.9,42.1532694690368,-3.949903299999999,36.7395547,0
1,0,0,1,3.9,57.80558356243368,-3.949903299999999,36.7395547,0
2,0,1,0,3.9,14.178488069839696,-3.949903299999999,36.7395547,0
0,0,1,0,4.0,42.06479035952275,-4.8048968,36.5020866,0
1,0,1,0,4.0,7.2562969149970895,-4.8048968,36.5020866,0
2,0,1,1,4.0,27.937145231422832,-4.8048968,36.5020866,0
2,0,1,0,4.0,16.77961665276763,-4.8048968,36.5020866,0
0,0,1,0,4.0,40.65290657481436,-4.804126,36.9198793,0
1,0,1,1,4.0,46.0281660884329,-4.804126,36.9198793,0
2,0,1,1,4.0,43.906653407273005,-4.804126,36.9198793,0
2,0,1,1,4.0,44.66215188954316,-4.804126,36.9198793,0
0,0,1,0,3.9,23.12234969366361,-4.174551,36.784509,0
2,0,1,0,3.9,6.62447624307639,-4.174551,36.784509,0
2,0,1,1,3.9,36.88224717790124,-4.174551,36.784509,0
2,0,1,1,3.9,48.298876175080125,-4.174551,36.784509,0
0,1,1,0,4.3,22.923578954588617,-4.1646751,36.7196407,0
2,1,1,0,4.3,8.805447563149922,-4.1646751,36.7196407,0
2,1,1,1,4.3,34.22008573765149,-4.1646751,36.7196407,0
2,1,1,1,4.3,45.53994364166997,-4.1646751,36.7196407,0
0,0,1,0,4.1,28.500012561490205,-4.102395,36.729621,0
1,0,0,1,4.1,66.96819158069025,-4.102395,36.729621,0
2,0,1,0,4.1,5.584551619820582,-4.102395,36.729621,0
2,0,1,1,4.1,39.79179096943681,-4.102395,36.729621,0
2,0,1,1,4.1,51.064700375606975,-4.102395,36.729621,0
0,0,1,0,4.5,40.63901315071266,-4.8040402,36.9197549,0
1,0,1,1,4.5,46.01574204527336,-4.8040402,36.9197549,0
2,0,1,1,4.5,43.89098556393877,-4.8040402,36.9197549,0
2,0,1,1,4.5,44.64652164078339,-4.8040402,36.9197549,0
0,0,1,0,4.4,46.75846387107908,-3.8987591,36.7470924,0
1,0,0,1,4.4,54.739501176692,-3.8987591,36.7470924,0
2,0,1,1,4.4,18.382663102968817,-3.8987591,36.7470924,0
0,0,1,0,4.2,56.99602777781746,-3.8798297,36.9941697,0
1,0,0,1,4.2,32.2448118365454,-3.8798297,36.9941697,0
2,0,1,1,4.2,30.862098990779742,-3.8798297,36.9941697,0
0,1,1,0,3.9,38.585226830142325,-4.7440003,36.490619,0
1,1,1,0,3.9,12.842094326528038,-4.7440003,36.490619,0
2,1,1,1,3.9,23.620725785383385,-4.7440003,36.490619,0
2,1,1,0,3.9,12.206765384717672,-4.7440003,36.490619,0
0,0,1,0,3.2,10.263213120256118,-4.4888121,36.6464697,0
1,0,1,1,3.2,38.56647102978341,-4.4888121,36.6464697,0
2,0,1,1,3.2,37.71747988690171,-4.4888121,36.6464697,0
2,0,1,0,3.2,5.852986643972808,-4.4888121,36.6464697,0
2,0,1,0,3.2,16.652637206834292,-4.4888121,36.6464697,0
0,1,1,0,4.6,49.45215938245762,-4.6955672,37.1086326,0
0,2,1,0,4.8,31.67692371993449,-4.174608399999999,36.9265815,0
2,2,1,1,4.8,17.564207050889983,-4.174608399999999,36.9265815,0
2,2,1,1,4.8,47.50474682855978,-4.174608399999999,36.9265815,0
2,2,1,1,4.8,58.472603042019294,-4.174608399999999,36.9265815,0
0,1,1,0,3.8,25.58458944727514,-4.1349118,36.7251754,0
2,1,1,0,3.8,6.806042871101387,-4.1349118,36.7251754,0
2,1,1,1,3.8,36.9109474916933,-4.1349118,36.7251754,0
2,1,1,1,3.8,48.2110017130798,-4.1349118,36.7251754,0
0,0,1,0,3.6,5.910818753102424,-9.2072303,38.72477,0
1,0,0,0,3.6,3.9596666948704846,-9.2072303,38.72477,0
1,0,0,1,3.6,35.288847440167835,-9.2072303,38.72477,0
0,0,1,0,4.2,12.528878323606458,-9.227523,38.6330364,0
1,0,0,0,4.2,13.847979472428303,-9.227523,38.6330364,0
1,0,0,1,4.2,31.64290597704208,-9.227523,38.6330364,0
0,0,1,0,3.9,11.597247610802034,-9.2386157,38.6525431,0
1,0,0,0,3.9,11.744076715168712,-9.2386157,38.6525431,0
1,0,0,1,3.9,33.38837668254949,-9.2386157,38.6525431,0
0,0,1,0,4.0,37.316322146208144,-9.4185386,38.9778424,0
1,0,0,0,4.0,29.6710334400312,-9.4185386,38.9778424,0
1,0,0,1,4.0,67.96264314997882,-9.4185386,38.9778424,0
2,0,1,1,4.0,42.54715210847012,-9.4185386,38.9778424,0
0,0,1,0,3.5,27.86955351115155,-9.0039911,38.4947604,0
1,0,0,1,3.5,34.946120168433126,-9.0039911,38.4947604,0
1,0,0,0,3.5,10.454564798496063,-9.0039911,38.4947604,0
0,0,1,0,4.1,30.488859699761623,-8.9286225,38.5029297,0
1,0,0,1,4.1,38.26492170065517,-8.9286225,38.5029297,0
1,0,0,0,4.1,4.169947861828399,-8.9286225,38.5029297,0
0,0,1,0,4.1,12.63305684825182,-9.2230037,38.6292512,0
1,0,0,0,4.1,14.266381042665522,-9.2230037,38.6292512,0
1,0,0,1,4.1,31.121831290526227,-9.2230037,38.6292512,0
0,0,1,0,3.9,22.393390773950703,-8.899911999999999,38.648248,0
1,0,0,1,3.9,30.74477363275033,-8.899911999999999,38.648248,0
1,0,0,0,3.9,13.588148114573922,-8.899911999999999,38.648248,0
0,0,1,0,3.9,28.543078835334445,-9.4675541,38.7224499,0
1,0,0,0,3.9,21.48813061318792,-9.4675541,38.7224499,0
1,0,0,1,3.9,54.74270216939518,-9.4675541,38.7224499,0
0,0,1,0,3.5,38.72973705024739,-9.027053,39.05991059999999,0
1,0,0,1,3.5,37.66380416883556,-9.027053,39.05991059999999,0
2,0,1,1,3.5,45.63118933477181,-9.027053,39.05991059999999,0
0,1,1,0,4.0,29.04619807899162,-9.1894279,38.4635632,0
1,1,0,1,4.0,32.80118894990252,-9.1894279,38.4635632,0
1,1,0,0,4.0,26.948225318587003,-9.1894279,38.4635632,0
0,0,1,0,4.3,50.39935210029084,-9.3743289,39.1374839,0
1,0,0,1,4.3,44.10925716853363,-9.3743289,39.1374839,0
2,0,1,1,4.3,24.76692316129871,-9.3743289,39.1374839,0
0,0,1,0,4.1,11.447507675657247,-9.2390165,38.6549428,0
1,0,0,0,4.1,11.482938978547365,-9.2390165,38.6549428,0
1,0,0,1,4.1,33.532405780472224,-9.2390165,38.6549428,0
0,0,1,0,4.3,19.94956357278606,-9.0712434,38.5506599,0
1,0,0,0,4.3,26.582257440228737,-9.0712434,38.5506599,0
1,0,0,0,4.3,15.956365560377778,-9.0712434,38.5506599,0
0,0,1,0,3.5,29.93291071903009,-8.9865811,38.9639797,0
1,0,0,1,3.5,30.83334425405956,-8.9865811,38.9639797,0
1,0,0,1,3.5,49.321548024707376,-8.9865811,38.9639797,0
2,0,1,1,3.5,56.01408787687593,-8.9865811,38.9639797,0
0,1,1,0,2.7,14.304412730186472,-9.0869055,38.6001277,0
1,1,0,0,2.7,21.20507956822781,-9.0869055,38.6001277,0
1,1,0,0,2.7,18.957026861032784,-9.0869055,38.6001277,0
0,0,1,0,4.2,23.74845841958972,-9.165069400000002,38.5092728,0
1,0,0,0,4.2,28.066165968687017,-9.165069400000002,38.5092728,0
1,0,0,0,4.2,23.98021906097705,-9.165069400000002,38.5092728,0
0,0,1,0,3.9,31.853386350246165,-9.1168305,38.4358486,0
1,0,0,1,3.9,36.94625145570267,-9.1168305,38.4358486,0
1,0,0,0,3.9,22.10794853277029,-9.1168305,38.4358486,0
0,0,1,0,3.8,25.97866987519899,-9.0962327,38.4906841,0
1,0,0,1,3.8,31.68347311858015,-9.0962327,38.4906841,0
1,0,0,0,3.8,18.33194577935777,-9.0962327,38.4906841,0
0,0,1,0,3.7,23.115657912567464,-9.1648477,38.5149827,0
1,0,0,0,3.7,27.44707529481704,-9.1648477,38.5149827,0
1,0,0,0,3.7,23.91910242051026,-9.1648477,38.5149827,0
0,0,1,0,4.2,17.85556451179531,-8.733045599999999,41.29827,0
1,0,0,0,4.2,21.87545669618192,-8.733045599999999,41.29827,0
1,0,0,1,4.2,37.553771495357616,-8.733045599999999,41.29827,0
0,0,1,0,3.9,4.842457575762708,-8.6663091,41.1246233,0
1,0,0,0,3.9,4.579513571456375,-8.6663091,41.1246233,0
1,0,0,1,3.9,50.865309087681965,-8.6663091,41.1246233,0
0,0,1,0,4.7,52.90101128039471,-8.2450621,41.536272,0
1,0,0,1,4.7,55.13785777079979,-8.2450621,41.536272,0
1,0,0,0,4.7,15.174689823578724,-8.2450621,41.536272,0
0,0,1,0,3.9,14.49474375931084,-8.7203436,41.2687924,0
1,0,0,0,3.9,18.491804163868014,-8.7203436,41.2687924,0
1,0,0,1,3.9,39.34115559695986,-8.7203436,41.2687924,0
0,0,1,0,3.8,15.99714387863546,-8.637506,41.0140378,0
1,0,0,0,3.8,12.3881730713969,-8.637506,41.0140378,0
1,0,1,1,3.8,41.50361173130519,-8.637506,41.0140378,0
0,0,1,0,4.0,40.802402040352455,-8.778343,41.5076894,0
1,0,0,1,4.0,44.849757161179774,-8.778343,41.5076894,0
1,0,0,0,4.0,29.6628711105469,-8.778343,41.5076894,0
0,0,1,0,4.1,31.36716882864952,-8.6691892,40.8771311,0
1,0,0,0,4.1,27.82434010740135,-8.6691892,40.8771311,0
1,0,1,0,4.1,26.30939963983081,-8.6691892,40.8771311,0
0,0,1,0,4.0,45.69437917984807,-8.4220579,41.5386499,0
1,0,0,1,4.0,48.72606524086899,-8.4220579,41.5386499,0
1,0,0,0,4.0,0.8414197341173009,-8.4220579,41.5386499,0
0,0,1,0,4.3,21.787906996501427,-8.737417599999999,41.3362846,0
1,0,0,0,4.3,25.83459334889456,-8.737417599999999,41.3362846,0
1,0,0,1,4.3,34.853713305144446,-8.737417599999999,41.3362846,0
0,0,1,0,3.5,5.9737628793178965,-8.661515399999999,41.1100589,0
1,0,0,0,3.5,4.449616379119392,-8.661515399999999,41.1100589,0
1,0,0,1,3.5,52.20368261135442,-8.661515399999999,41.1100589,0
0,0,1,0,3.4,4.930617176991887,-8.6612847,41.12080479999999,0
1,0,0,0,3.4,4.170916002007918,-8.6612847,41.12080479999999,0
1,0,0,1,3.4,51.09220701215946,-8.6612847,41.12080479999999,0
0,0,1,0,4.0,44.3193190667868,-8.703115,40.762825,0
1,0,0,1,4.0,40.82660679424796,-8.703115,40.762825,0
1,0,1,0,4.0,14.209515961825232,-8.703115,40.762825,0
0,0,1,0,4.1,42.45356899281164,-8.2919167,40.8734964,0
1,0,0,1,4.1,38.69679903838575,-8.2919167,40.8734964,0
1,0,1,1,4.1,40.037786654616,-8.2919167,40.8734964,0
0,0,1,0,4.4,66.54944506067983,-8.093244499999999,40.7175021,0
1,0,0,1,4.4,62.80522680198773,-8.093244499999999,40.7175021,0
1,0,1,1,4.4,48.15173321024099,-8.093244499999999,40.7175021,0
0,0,1,0,4.8,5.721734359817674,-8.6466069,41.1081511,0
1,0,0,0,4.8,3.406309907582745,-8.6466069,41.1081511,0
0,0,1,0,4.0,48.73581699693933,-8.0705566,41.279215,0
1,0,0,1,4.0,48.564683762599714,-8.0705566,41.279215,0
0,0,1,0,4.1,23.03242797869359,-8.6527041,40.9513179,0
1,0,0,0,4.1,19.46980885106893,-8.6527041,40.9513179,0
1,0,1,1,4.1,34.51582000795912,-8.6527041,40.9513179,0
0,0,1,0,4.3,42.395751567912754,-8.230438099999999,41.3930416,0
1,0,0,1,4.3,43.76046921432332,-8.230438099999999,41.3930416,0
0,0,1,0,4.1,51.18837476851478,-8.800595999999999,41.60037699999999,0
0,1,1,0,4.5,28.237901079854947,-8.8938201,42.4600047,0
1,1,0,1,4.5,54.46018338331842,-8.8938201,42.4600047,0
0,0,1,0,3.8,8.123319686204402,-8.7964707,42.19392759999999,0
0,0,1,0,3.2,10.353542021769004,-8.8324274,42.2830672,0
0,0,1,0,4.0,19.74799344468157,-8.844863,42.392648,0
0,0,1,0,4.2,43.039223964841455,-8.858151699999999,41.8668983,0
1,0,0,1,4.2,50.64930150318997,-8.858151699999999,41.8668983,0
0,0,1,0,3.9,45.13527299943749,-8.806579,42.6419168,0
1,0,0,1,3.9,33.802001167143366,-8.806579,42.6419168,0
0,0,1,0,4.3,19.2291421285489,-8.8324392,42.3925654,0
0,0,1,0,4.8,36.240317066588126,-8.2829709,42.2161475,0
1,0,0,1,4.8,37.0377998215382,-8.2829709,42.2161475,0
0,0,1,0,4.2,30.98007807419388,-8.9252019,42.4746619,0
1,0,0,1,4.2,54.51274816885749,-8.9252019,42.4746619,0
0,0,1,0,4.4,34.82890132667356,-8.8689579,42.5342584,0
1,0,0,1,4.4,46.43826051989978,-8.8689579,42.5342584,0
0,0,1,0,4.5,30.464982179731276,-8.3538243,42.271096,0
1,0,0,1,4.5,41.03283963426636,-8.3538243,42.271096,0
0,0,1,0,4.2,7.674649113373326,-8.8096106,42.26092269999999,0
0,0,1,0,4.2,30.372769226370185,-8.890950799999999,42.4831425,0
1,0,0,1,4.2,52.16084417679537,-8.890950799999999,42.4831425,0
0,1,1,0,3.9,11.259970323627192,-8.8417654,42.2874258,0
0,0,1,0,4.2,16.487553966946013,-8.8258961,42.1144509,0
0,0,1,0,3.6,20.8105492886096,-8.8508766,42.4011312,0
0,0,1,0,4.4,39.36815127296733,-8.846939700000002,41.8988723,0
1,0,0,1,4.4,52.58101378268402,-8.846939700000002,41.8988723,0
0,1,1,0,4.2,24.180178603900067,-8.8916392,42.0639218,0
0,0,1,0,4.0,35.8174546522527,-8.8339323,42.5519343,0
1,0,0,1,4.0,43.2003489094766,-8.8339323,42.5519343,0
1,0,0,1,4.3,46.95762819557081,-5.088762000000001,43.4613294,0
1,0,0,1,3.6,51.04499312896266,-5.083767,43.3475388,0
1,0,0,0,4.3,26.272332804447665,-5.3376507,43.50959870000001,0
1,0,0,1,4.3,44.48476226532256,-5.3376507,43.50959870000001,0
1,0,0,0,4.3,9.58786815907698,-5.756302,43.583734,0
1,0,0,0,4.3,25.714088366588307,-5.756302,43.583734,0
1,0,0,1,3.8,46.886619767098566,-5.0882523,43.4674617,0
1,2,0,1,4.8,68.59699695567178,-6.2556639,43.0931632,0
1,2,0,1,4.8,44.58237258424917,-6.2556639,43.0931632,0
1,1,0,0,3.5,5.448216800416046,-5.5988414,43.5134672,0
1,1,0,0,3.5,26.285565054583387,-5.5988414,43.5134672,0
1,0,0,1,4.1,41.9135106333755,-5.183770099999999,43.3858795,0
1,0,0,0,4.3,16.987337004212293,-5.86972,43.5509361,0
1,0,0,0,4.3,21.03301959245948,-5.86972,43.5509361,0
1,0,0,0,4.2,10.694999695849113,-5.5295796,43.5426397,0
1,0,0,1,4.2,32.683013253899226,-5.5295796,43.5426397,0
1,0,0,1,4.5,46.84443787408655,-5.4093922,43.1526892,0
1,0,0,1,4.5,42.586590176812905,-5.4093922,43.1526892,0
1,0,0,1,4.2,39.22517230841904,-5.183072999999999,43.47255,0
1,0,0,1,4.3,43.287388623739744,-6.1959779,43.5527471,0
1,0,0,1,4.3,35.19364134286437,-6.1959779,43.5527471,0
1,0,0,0,4.1,5.44761392071577,-5.598838499999999,43.5134865,0
1,0,0,0,4.1,26.287113689835444,-5.598838499999999,43.5134865,0
1,1,0,0,2.8,27.75791638400682,-6.000135600000001,43.5724817,0
1,1,0,0,2.8,26.382083025593367,-6.000135600000001,43.5724817,0
1,0,0,0,4.2,1.6308474669664237,-5.6760519,43.5223316,0
1,0,0,0,4.2,22.61197506163179,-5.6760519,43.5223316,0
1,0,0,0,3.7,2.793572555894611,-5.6380162,43.5509035,0
1,0,0,0,3.7,27.011683252769213,-5.6380162,43.5509035,0
1,2,0,0,3.6,15.962622533720731,-5.8112872,43.6256026,0
1,2,0,0,3.6,29.41364719452883,-5.8112872,43.6256026,0
1,0,0,1,4.0,42.82966409239676,-6.1899875,43.5569171,0
1,0,0,1,4.0,35.09038691798314,-6.1899875,43.5569171,0
0,2,0,0,3.7,53.14755814312352,-0.7437165,37.6247585,0
2,2,0,1,3.7,40.33304530887011,-0.7437165,37.6247585,0
2,2,0,1,3.7,62.5361088270885,-0.7437165,37.6247585,0
0,0,0,0,3.8,33.35804946587284,-0.75156,37.9751607,0
1,0,0,1,3.8,47.085853534917575,-0.75156,37.9751607,0
2,0,0,0,3.8,6.304230161305999,-0.75156,37.9751607,0
2,0,0,1,3.8,40.91499989570066,-0.75156,37.9751607,0
0,0,0,0,4.3,50.02651829990158,-1.3038596,37.5629969,0
0,0,0,0,4.3,23.880429312145548,-1.1071657,38.2065799,0
2,0,0,1,4.3,44.77895984749848,-1.1071657,38.2065799,0
2,0,0,1,4.3,19.306517966845465,-1.1071657,38.2065799,0
2,0,0,1,4.3,40.44243574720333,-1.1071657,38.2065799,0
0,2,0,0,4.2,43.717253294251975,-0.659801,38.120757,0
1,2,0,0,4.2,29.057250026784665,-0.659801,38.120757,0
2,2,0,0,4.2,15.21424831218048,-0.659801,38.120757,0
2,2,0,1,4.2,48.6421285654018,-0.659801,38.120757,0
2,2,0,1,4.2,41.25877905954815,-0.659801,38.120757,0
0,0,0,0,4.5,33.88135752454149,-1.492963,37.888091,0
2,0,0,1,4.5,30.978005223750017,-1.492963,37.888091,0
0,0,0,0,3.8,32.43635449641025,-0.8455362999999999,37.8068824,0
2,0,0,1,3.8,24.483291819800808,-0.8455362999999999,37.8068824,0
2,0,0,1,3.8,41.83290235577821,-0.8455362999999999,37.8068824,0
0,0,0,0,4.2,45.50070903050051,-1.228912,37.58978,0
2,0,0,1,4.2,65.20851232247335,-1.228912,37.58978,0
0,0,0,0,4.9,37.66328785618658,-0.7548541999999999,38.1562049,0
1,0,0,1,4.9,31.28106003862116,-0.7548541999999999,38.1562049,0
2,0,0,1,4.9,20.11448670654093,-0.7548541999999999,38.1562049,0
2,0,0,1,4.9,41.34665134549955,-0.7548541999999999,38.1562049,0
2,0,0,1,4.9,35.740053228212616,-0.7548541999999999,38.1562049,0
0,0,0,0,4.5,46.47300449820446,-1.0870606,38.4094989,0
2,0,0,1,4.5,59.07336057585476,-1.0870606,38.4094989,0
2,0,0,1,4.5,41.090237321126345,-1.0870606,38.4094989,0
2,0,0,1,4.5,26.437813562901344,-1.0870606,38.4094989,0
0,0,0,0,4.1,21.43021939498046,-0.8982846999999999,38.0512825,0
2,0,0,1,4.1,20.47574499764355,-0.8982846999999999,38.0512825,0
2,0,0,1,4.1,27.124903573550487,-0.8982846999999999,38.0512825,0
2,0,0,1,4.1,48.0344332981242,-0.8982846999999999,38.0512825,0
0,0,0,0,4.2,46.02344527148336,-1.19545,37.58078700000001,0
2,0,0,1,4.2,63.757221061940136,-1.19545,37.58078700000001,0
0,0,0,0,4.2,47.62364744918592,-1.6700561,38.0366708,0
2,0,0,1,4.2,40.652435625842,-1.6700561,38.0366708,0
0,2,0,0,4.4,9.778711035989629,-1.0199929,38.0018745,0
2,2,0,1,4.4,29.853722650744373,-1.0199929,38.0018745,0
2,2,0,0,4.4,17.35217127341423,-1.0199929,38.0018745,0
0,0,0,0,3.8,43.51269370614036,-0.6618685999999999,38.1198379,0
2,0,0,0,3.8,15.091907816540768,-0.6618685999999999,38.1198379,0
2,0,0,1,3.8,48.44727628287076,-0.6618685999999999,38.1198379,0
2,0,0,1,3.8,41.304537834493104,-0.6618685999999999,38.1198379,0
0,2,0,0,4.5,43.89281770907888,-1.0366983,37.6038742,0
2,2,0,1,4.5,52.62246134078156,-1.0366983,37.6038742,0
2,2,0,1,4.5,51.92385016330217,-1.0366983,37.6038742,0
0,0,0,0,4.2,37.1197655719897,-0.8149921999999999,37.7703238,0
2,0,0,1,4.2,26.561495979564025,-0.8149921999999999,37.7703238,0
2,0,0,1,4.2,46.53590078599342,-0.8149921999999999,37.7703238,0
1,0,0,1,4.3,34.31003682065323,2.8852854,39.8195997,0
2,0,1,1,4.3,43.24403744095802,2.8852854,39.8195997,0
1,0,0,1,4.3,34.78503132347036,2.8915019,39.8213844,0
2,0,1,1,4.3,43.777450165268334,2.8915019,39.8213844,0
1,0,0,0,5.0,3.7435421488859646,2.6553471,39.6030783,0
1,0,0,0,5.0,3.7435421488859646,2.6553471,39.6030783,0
2,0,1,0,5.0,13.711974478797906,2.6553471,39.6030783,0
2,0,1,0,5.0,13.711974478797906,2.6553471,39.6030783,0
1,0,0,1,4.8,46.72040504256703,3.1157831,39.3532356,0
1,0,0,1,4.6,36.07492879361377,2.895571,39.8334827,0
2,0,1,1,4.6,44.91998427444461,2.895571,39.8334827,0
1,0,0,1,2.7,43.10732893509348,3.0807918,39.7695724,0
2,0,1,1,2.7,54.48858418663056,3.0807918,39.7695724,0
1,0,0,1,5.0,47.73548392379371,3.1399383,39.7735371,0
1,0,0,1,3.7,45.12756481360211,-15.8257949,27.9083271,0
1,0,0,1,3.7,41.33647278567559,-15.8257949,27.9083271,0
2,0,0,1,3.7,24.949643874071278,-15.8257949,27.9083271,0
2,0,0,1,3.7,28.122112814020277,-15.8257949,27.9083271,0
1,0,0,0,3.9,25.89938287589808,-15.396888,27.892465,0
1,0,0,0,3.9,11.598202231084969,-15.396888,27.892465,0
2,0,0,1,3.9,17.70983292592448,-15.396888,27.892465,0
2,0,0,0,3.9,14.238358010593986,-15.396888,27.892465,0
1,0,0,0,4.4,13.752988597173944,-15.418191,28.0004835,0
1,0,0,0,4.4,0.5546726434093844,-15.418191,28.0004835,0
2,0,0,0,4.4,17.38367358486219,-15.418191,28.0004835,0
2,0,0,0,4.4,15.627895528229102,-15.418191,28.0004835,0
1,0,0,0,4.7,22.48257327521394,-15.5849887,27.9694483,0
1,0,0,0,4.7,16.74111779992299,-15.5849887,27.9694483,0
2,0,0,0,4.7,5.070177597033675,-15.5849887,27.9694483,0
2,0,0,0,4.7,7.917316290372991,-15.5849887,27.9694483,0
1,2,0,0,4.0,17.204553127983502,-15.3831017,27.9756343,0
1,2,0,0,4.0,4.028426337049649,-15.3831017,27.9756343,0
2,2,0,1,4.0,19.51607906092386,-15.3831017,27.9756343,0
2,2,0,0,4.0,17.073887202084038,-15.3831017,27.9756343,0
1,0,0,1,4.2,39.737973543085154,-15.662679,27.8266022,0
1,0,0,1,4.2,30.55496188140801,-15.662679,27.8266022,0
2,0,0,0,4.2,14.025245781140312,-15.662679,27.8266022,0
2,0,0,0,4.2,15.209780669400688,-15.662679,27.8266022,0
1,0,0,1,4.0,37.329094429462174,-15.7822278,27.9847579,0
1,0,0,1,4.0,35.9109419190852,-15.7822278,27.9847579,0
2,0,0,1,4.0,21.626495722023883,-15.7822278,27.9847579,0
2,0,0,1,4.0,25.218373986885467,-15.7822278,27.9847579,0
1,0,0,0,4.4,28.451537351106637,-15.6262138,27.9298937,0
1,0,0,0,4.4,21.798480798904283,-15.6262138,27.9298937,0
2,0,0,0,4.4,5.263445153890134,-15.6262138,27.9298937,0
2,0,0,0,4.4,8.75121293512194,-15.6262138,27.9298937,0
1,0,0,0,4.0,25.565068979940985,-15.48942,27.8977315,0
1,0,0,0,4.0,12.95121658163124,-15.48942,27.8977315,0
2,0,0,0,4.0,8.765835701581478,-15.48942,27.8977315,0
2,0,0,0,4.0,5.178845054877094,-15.48942,27.8977315,0
1,0,0,0,4.7,21.537867100710496,-15.5755477,27.9735433,0
1,0,0,0,4.7,15.750247089268813,-15.5755477,27.9735433,0
2,0,0,0,4.7,5.391195850099207,-15.5755477,27.9735433,0
2,0,0,0,4.7,7.843157444425249,-15.5755477,27.9735433,0
1,0,0,0,4.4,22.70159645925371,-15.5875092,27.9687666,0
1,0,0,0,4.4,16.998479656234625,-15.5875092,27.9687666,0
2,0,0,0,4.4,5.0608946818810585,-15.5875092,27.9687666,0
2,0,0,0,4.4,7.996760524661294,-15.5875092,27.9687666,0
1,0,0,0,3.7,17.204167744543575,-15.3842001,27.9753308,0
1,0,0,0,3.7,3.957370913976429,-15.3842001,27.9753308,0
2,0,0,1,3.7,19.40290727003717,-15.3842001,27.9753308,0
2,0,0,0,3.7,16.961771957221526,-15.3842001,27.9753308,0
1,0,0,0,5.0,26.50658273467807,-15.6965949,28.0610386,0
1,0,0,0,5.0,28.40110403002862,-15.6965949,28.0610386,0
2,0,0,1,5.0,19.370065902748657,-15.6965949,28.0610386,0
2,0,0,1,5.0,22.72763930950302,-15.6965949,28.0610386,0
1,1,0,1,4.4,43.22381963366248,-15.6005113,27.761807,0
1,1,0,1,4.4,31.560620235556808,-15.6005113,27.761807,0
2,1,0,1,4.4,18.28010415978409,-15.6005113,27.761807,0
2,1,0,0,4.4,17.4805664269343,-15.6005113,27.761807,0
1,0,0,1,4.6,47.984565035923005,-3.0686581,42.8423553,0
1,0,0,1,4.6,32.3444461026518,-3.0686581,42.8423553,0
1,1,0,1,4.3,37.102405317019326,-2.4940424,43.351537,0
1,1,1,1,4.3,41.75048451502894,-2.4940424,43.351537,0
1,1,0,1,4.3,40.37691279194332,-2.4940424,43.351537,0
1,1,0,0,4.1,24.559558536601887,-2.696253,43.3990136,0
1,1,0,0,4.1,26.09888927040315,-2.696253,43.3990136,0
1,0,0,1,4.2,44.563196444481314,-3.4838099,43.2595439,0
