X,Y,Name,Direcci__n,Localidad,Provincia,Web,Tlf,X,Y,_info,info,n
-2.245281,36.801152026168,Camping Cabo de Gata,,,,,,,,,,
-2.3178215,37.081161626168,Camping oro verde,,,,,,,,,,
-1.853599,37.260528026168,Resort Indalo,,,,,,,,,,
-1.7987275,37.238364526168,Camping Cuevas Mar,,,,,,,,,,
-2.236568,37.709144026168,Camping Sierra María,,,,,,,,,,
-1.9436893,38.213005626168,Camping La Puerta,,,,,,,,,,
-1.7191981,38.255691026168,Camping Viveros,,,,,,,,,,
-2.6521224,38.298230226168,Camping El Robledo,,,,,,,,,,
-2.439894,38.372144426168,Camping Rio Tus Yeste Albacete,,,,,,,,,,
-2.762317,37.867020026168,Camping El Cortijillo,,,,,,,,,,
-2.9123271,37.759776626168,camping sierra cazorla,,,,,,,,,,
-4.3234983,37.262860526168,Camping Valdearenas de Iznájar,,,,,,,,,,
-4.38745,37.286790026168,Camping La Isla,,,,,,,,,,
-4.534349,37.257283026168,CAMPING RAFTING BENAMEJI,,,,,,,,,,
-4.733406,37.128890026168,Camping Rural Fuente de Piedra,,,,,,,,,,
-6.010857,40.429884026168,Camping Vega de Francia,,,,,,,,,,
-2.11858,42.771305026168,Camping Artaza-Urederra,,,,,,,,,,
-1.6927254,42.937527726168,Camping Izarpe,,,,,,,,,,
-4.2896916,43.227094226168,Camping y Apartamentos El Molino de Cabuérniga,,,,,,,,,,
-4.882921,43.128232026168,Camping El Cares Picos de Europa,,,,,,,,,,
-4.3005989,42.785900826168,Monte Royal,,,,,,,,,,
-4.6517602,43.400717126168,Camping La Paz,,,,,,,,,,
-4.787571,43.424219026168,Camping Las Conchas,,,,,,,,,,
-4.8230556,43.435000026168,Camping Sorraos,,,,,,,,,,
-4.818129,43.434632026168,Camping Playa de Troenzo,,,,,,,,,,
-4.8140247,43.433394826168,Camping María Elena,,,,,,,,,,
-5.3367212,43.509792326168,Camping Villaviciosa en Asturias,,,,,,,,,,
-5.529551,43.542635026168,Camping Playa España,,,,,,,,,,
-4.134281,41.589268026168,RIBERDUERO Camping&Bungalows,,,,,,,,,,
1.270217,41.677777626168,Càmping Aquelarre,,,,,,,,,,
2.509983,42.189462026168,Camping Restaurant Les Tries - Olot - Garrotxa,,,,,,,,,,
2.584239,42.243473626168,Camping Can Banal,,,,,,,,,,
2.211454,42.306948026168,Camping Pardines Girona,,,,,,,,,,
3.1037943,42.206125526168,Camping Nautic Almata,,,,,,,,,,
3.1081513,42.189347726168,Camping La Gaviota Costa Brava,,,,,,,,,,
3.1079841,42.176952326168,Camping Aquarius,,,,,,,,,,
3.1084327,42.160732926168,Associació de Càmpings de Sant Pere Pescador,,,,,,,,,,
3.987321,39.951112726168,Camping S'Atalaia,,,,,,,,,,
-6.6726403,37.904089826168,"El Madroñal, Camping y Alojamientos",,,,,,,,,,
-5.9128175,42.294296226168,Camping Vía de la Plata,,,,,,,,,,
-4.324131,40.371662026168,Camping La Ardilla Roja,,,,,,,,,,
-0.1936164,39.719561526168,Camping Malvarrosa de Corinto,,,,,,,,,,
-0.127309,39.808433526168,CAMPING MONMAR,,,,,,,,,,
0.158348400000023,40.121111626168,Camping y Bungalows Didota,,,,,,,,,,
0.267191,40.221049226168,Camping Playa Tropicana Castellón,,,,,,,,,,
0.306692699999985,40.270301126168,Ribamar Camping & Bungalows,,,,,,,,,,
0.392398800000024,40.376152926168,Camping El Cid,,,,,,,,,,
0.352941699999974,40.451797526168,Camping Bungalows L'Orangeraie,,,,,,,,,,
-16.7833972,28.198361526168,Camping El Castillo De Himeche,,,,,,,,,,
-15.396888,27.892465026168,Camping Playa de Vargas,,,,,,,,,,
-15.48942,27.897731526168,Camping Temisas,,,,,,,,,,
-15.8257949,27.908327126168,Camping Tasartico,,,,,,,,,,
-15.662679,27.826602226168,Camping El Pinillo,,,,,,,,,,
-16.6630909,28.028549626168,Camping Nauta,,,,,,,,,,
-16.3762788,28.537665726168,Agro Camping Invernaderito,,,,,,,,,,
-13.7821019,28.845633726168,Camping Papagayo,,,,,,,,,,
-0.24047,40.828678026168,Camping la Palanca del Mas,,,,,,,,,,
-0.165836,40.798707926168,Camping Dos Rocas,,,,,,,,,,
-0.268666100000019,40.439663526168,Camping El Llosar,,,,,,,,,,
-0.882489599999985,40.832125426168,Camping Las Cabañas,,,,,,,,,,
-0.697625799999969,40.672875826168,Camping La Morta,,,,,,,,,,
-1.651746,40.545332026168,Camping Caimodorro,,,,,,,,,,
-2.1406606,40.126711926168,Camping Caravaning Cuenca,,,,,,,,,,
-2.8350542,38.057387526168,Camping Fuente de La Pascuala,,,,,,,,,,
-2.6838634,38.251649326168,Camping El Robledo,,,,,,,,,,
-2.767374,38.286151026168,Camping Cañada Catena,,,,,,,,,,
-3.0137193,37.905017526168,Camping Cortijo San Isicio,,,,,,,,,,
-2.7881403,41.816546626168,Camping El Concurso,,,,,,,,,,
-3.0221629,41.992500226168,Camping Arlanza,,,,,,,,,,
-3.6313405,42.334360326168,Campus Baloncesto Camping Fuentes Blancas,,,,,,,,,,
-4.1318591,42.290946526168,Camping Camino De Santiago,,,,,,,,,,
2.5963887,42.270840826168,Càmping Masia Sadernes,,,,,,,,,,
1.1108868,42.372595526168,Camping,,,,,,,,,,
1.0977734,42.572324826168,Camping Sol i Neu,,,,,,,,,,
0.5459903,42.626362426168,Camping Ixeia,,,,,,,,,,
0.3697353,42.660382226168,Camping El Forcallo,,,,,,,,,,
0.2051474,42.583536526168,Camping San Marcial,,,,,,,,,,
-0.1070417,42.631568926168,Camping Río Ara,,,,,,,,,,
-0.131471,42.597489026168,Camping Oto,,,,,,,,,,
-7.2486491,39.325723826168,Camping Aguas Claras,,,,,,,,,,
-6.2402341,38.052794326168,Restaurante Camping Badajoz,,,,,,,,,,
-5.6668066,40.135830826168,Camping Jaranda,,,,,,,,,,
-5.152683,40.223768026168,Comida a domicilio Camping Los Galayos en Guisando,,,,,,,,,,
-5.1748578,40.340404926168,El Camping de Gredos,,,,,,,,,,
-6.014496,36.188311026168,Camping Camaleón,,,,,,,,,,
-5.692944,36.070498026168,Camping Jardin de Las Dunas,,,,,,,,,,
-5.6300296,36.042598026168,Camping Río Jara S.L.,,,,,,,,,,
-5.0814722,36.454031626168,Camping Parque Tropical,,,,,,,,,,
-5.2984525,36.579658926168,Camping El salitre verdadero,,,,,,,,,,
-5.1724186,36.720943426168,Camping El Sur,,,,,,,,,,
-5.4582933,36.770299326168,Camping los Linares,,,,,,,,,,
-4.8040402,36.919754926168,Camping Parque Ardales,,,,,,,,,,
-3.443375,36.695795026168,Camping Don Cactus Grupo Campingred,,,,,,,,,,
-1.856226,37.088637026168,Camping Cueva Negra / Centro Vacacional Macenas,,,,,,,,,,
-1.19545,37.580787026168,Camping Los Madriles,,,,,,,,,,
-1.068021,37.583041026168,Camping naturista El Portus,,,,,,,,,,
-0.7438009,37.624725226168,Camping Caravaning Capfun La Manga,,,,,,,,,,
-0.7663768,37.878685226168,CAMPING LO MONTE,,,,,,,,,,
-0.75156,37.975160726168,Camping Florantilles,,,,,,,,,,
-0.8983348,38.051724626168,Camping La Pedrera,,,,,,,,,,
-0.8119444,38.180833326168,Alannia Costa Blanca CAMPING RESORT,,,,,,,,,,
-0.4153132,38.392841426168,Camping El Jardín,,,,,,,,,,
-0.3888889,38.435555626168,Camping Costa Blanca,,,,,,,,,,
-0.2000571,38.515566926168,Camping el Torres,,,,,,,,,,
-0.181456,38.570641026168,Camping Puig Campana,,,,,,,,,,
-2.345321,38.489001026168,Camping Río Mundo,,,,,,,,,,
-2.7795264,41.839968926168,Camping Urbión,,,,,,,,,,
-2.5681189,42.482742326168,camping Fuenmayor,,,,,,,,,,
-2.146357,43.289788026168,Gran Camping Zarautz,,,,,,,,,,
-2.12574,43.285999326168,Camping Orio Kanpina,,,,,,,,,,
-2.41135,43.316811026168,Camping Saturraran,,,,,,,,,,
-3.2408647,43.389422026168,Camping de Castro,,,,,,,,,,
-3.4528447,43.411125426168,Camping Playa del Regatón,,,,,,,,,,
-3.7928861,43.487898226168,Camping Cabo Mayor,,,,,,,,,,
-4.8126442,43.142295626168,Camping El Redondo Picos Europa,,,,,,,,,,
-5.083767,43.347538826168,Camping Covadonga,,,,,,,,,,
-5.1841537,43.386037926168,Camping Sella Camping en Asturias,,,,,,,,,,
-5.088762,43.461329426168,Camping Ribadesella,,,,,,,,,,
-5.2633581,43.498470726168,Camping Costa Verde,,,,,,,,,,
-5.384997,43.527696026168,Camping LA ENSENADA,,,,,,,,,,
-5.3836483,43.527155626168,CAMPING FIN DE SIGLO,,,,,,,,,,
-5.6380026,43.550480526168,Camping Gijón,,,,,,,,,,
-5.8111307,43.625707426168,Camping El Molino,,,,,,,,,,
-6.003168,43.576194026168,Camping Bahinas,,,,,,,,,,
-6.1444659,43.554606526168,Camping L'Amuravela,,,,,,,,,,
-6.189863,43.556888026168,Camping Los Pradones,,,,,,,,,,
-6.52428,43.549092026168,Camping Los Cantiles,,,,,,,,,,
-6.651297,43.560919926168,Camping El Ancla,,,,,,,,,,
-6.7026429,43.481483226168,Camping la Cascada,,,,,,,,,,
-6.9747429,43.548881926168,Camping El Carbayin,,,,,,,,,,
-6.9959456,43.545910226168,Camping Vegamar,,,,,,,,,,
-6.996932,43.551064226168,Camping Playa Penarronda,,,,,,,,,,
-6.9937598,43.539340226168,Camping la Viña,,,,,,,,,,
-7.2002764,43.555060026168,Camping Benquerencia Playa,,,,,,,,,,
-7.2549496,43.577213226168,Camping RAPADOIRA - LLAS,,,,,,,,,,
-6.027819,41.982118026168,Camping La Barca,,,,,,,,,,
-0.553265,38.783191026168,Alfafara Camper Park,,,,,,,,,,
-5.510268,40.270472026168,Camping Restaurante La Guilera,,,,,,,,,,
-0.331795,39.387858026168,Camping Valencia El Saler,,,,,,,,,,
-0.3330817,39.396321926168,Coll Vert Camping,,,,,,,,,,
-0.309918,39.322831026168,Devesa Gardens Camping & Resort,,,,,,,,,,
-0.2633712,39.241898826168,Camping Barraquetes,,,,,,,,,,
-0.6001551,39.419913426168,Camping La Pirámide,,,,,,,,,,
-1.078851,39.139630026168,Camping Las Jaras,,,,,,,,,,
-0.6866169,38.974548826168,Restaurante Camping LaPinada,,,,,,,,,,
-4.0925836,40.931195126168,Camping El Acueducto,,,,,,,,,,
-8.752083,42.269933026168,Camping Tiran,,,,,,,,,,
-8.8324274,42.283067226168,Camping HIO,,,,,,,,,,
-8.353857,42.271132026168,Camping Maceira,,,,,,,,,,
-8.873491,42.418304026168,Camping Preguntoiro,,,,,,,,,,
-8.8501605,42.400759626168,Camping Montalvo Playa,,,,,,,,,,
-8.844863,42.392648026168,Camping Paxariñas,,,,,,,,,,
-8.9180244,42.461603526168,Camping Miami Playa,,,,,,,,,,
-8.9256763,42.454847826168,Camping Siglo XXI,,,,,,,,,,
-8.335568,43.347828226168,Camping Los Manzanos,,,,,,,,,,
-9.1635237,43.104602226168,Camping O'Paraíso,,,,,,,,,,
-8.9064739,42.222279026168,Camping Illas Cíes,,,,,,,,,,
-8.7964707,42.193927626168,Camping de Canido,,,,,,,,,,
-8.7765301,42.205934926168,Camping Playa Samil,,,,,,,,,,
-8.808898,42.138717226168,Camping Playa América,,,,,,,,,,
-8.8258961,42.114450926168,Camping Bayona Playa,,,,,,,,,,
-8.89123,42.086308026168,Camping Mougás,,,,,,,,,,
-8.8471122,41.898681826168,Camping Santa Tecla,,,,,,,,,,
-8.8095815,42.260912626168,Camping Limens,,,,,,,,,,
-8.814071,42.286540026168,Camping Aldán,,,,,,,,,,
-8.9381259,42.376453726168,Camping Isla de Ons,,,,,,,,,,
-2.8474934,38.937108826168,Camping Los Batanes,,,,,,,,,,
-2.887558,38.974030026168,Camping Los Molinos,,,,,,,,,,
-6.4311121,42.000132326168,Camping Bar Restaurante LOS MOLINOS,,,,,,,,,,
1.2420402,38.963366226168,Camping Cala Bassa,,,,,,,,,,
1.3110366,38.977501726168,Camping San Antonio,,,,,,,,,,
1.5754708,38.991153126168,Camping La Playa Ibiza,,,,,,,,,,
1.5738081,39.003628926168,Camping Escana SL,,,,,,,,,,
1.578746,39.007449026168,Camping Cala Nova Ibiza,,,,,,,,,,
2.895571,39.833482726168,Pixarells,,,,,,,,,,
-0.1112939,38.547795226168,Camping Armanello,,,,,,,,,,
-0.1055826,38.545695826168,Camping Villasol,,,,,,,,,,
-0.0986194,38.548572426168,Camping Racó,,,,,,,,,,
-0.096704,38.551073026168,Camping Arena Blanca,,,,,,,,,,
-0.0960134,38.566473026168,Camping Almafra,,,,,,,,,,
-0.0810235,38.567910426168,Camping La Colina,,,,,,,,,,
-0.0644746,38.577659026168,Camping Cap Blanch,,,,,,,,,,
-0.0980556,38.553611126168,Camping Benidorm,,,,,,,,,,
-0.8149922,37.770323826168,Camping Mar Menor,,,,,,,,,,
-8.6546401,43.295466126168,Camping Baldayo (La Coruña),,,,,,,,,,
-8.654561,43.300727026168,Camping Os Delfins,,,,,,,,,,
-8.3584869,43.341654326168,Camping Bastiagueiro,,,,,,,,,,
-8.6223574,43.293258426168,Camping As Nevedas,,,,,,,,,,
0.0642893,42.443630226168,Camping La Gorga,,,,,,,,,,
0.2782943,42.386232026168,Ecocamping Rural Valle de La Fueva,,,,,,,,,,
-6.4299978,42.874957926168,Camping La Zarapica,,,,,,,,,,
-6.254932,43.092529026168,Camping La Pomarada de Somiedo,,,,,,,,,,
-5.4078843,43.152948826168,Camping Los Arrudos Redes Aventura Caleao,,,,,,,,,,
-5.2663463,43.004154726168,Camping Las Nieves,,,,,,,,,,
-5.3265432,42.870309326168,Camping El Soto,,,,,,,,,,
-5.3274357,42.872581726168,CAMPING ENSIDESA,,,,,,,,,,
-5.4018087,42.841284426168,Santa Catalina,,,,,,,,,,
-5.4117449,42.857120326168,La Cota,,,,,,,,,,
-3.8730542,39.646714026168,Camping Las Cabañas Del Mueso,,,,,,,,,,
-4.5275351,39.491197526168,Cabañeros Lincetur Centro de Turismo Rural,,,,,,,,,,
-6.6330625,40.181687526168,Camping El Merino Sierra de Gata,,,,,,,,,,
-5.7502116,40.363365726168,CAMPING CINCO CASTAÑOS,,,,,,,,,,
-1.6095095,37.391841926168,Camping & Bungalows Bellavista,,,,,,,,,,
-1.8689862,37.065184526168,Camping Sopalmo,,,,,,,,,,
-0.2424026,39.177006526168,Camping Santa Marta,,,,,,,,,,
-0.3182349,39.021697426168,Camping La Falaguera,,,,,,,,,,
-0.1773376,39.004574326168,Camping la Naranja,,,,,,,,,,
-0.1633934,38.986216226168,Camping L'Alqueria,,,,,,,,,,
-0.2283065,38.963371126168,Camping La escalada Gandía,,,,,,,,,,
2.9066119,41.712974626168,Camping Cala Llevado,,,,,,,,,,
2.88082,41.707256126168,Camping Sènia Cala Canyelles,,,,,,,,,,
2.826544,41.698427726168,Camping Santa Elena,,,,,,,,,,
2.9141292,41.730078926168,Camping Turismar,,,,,,,,,,
2.9259817,41.728868826168,Camping Can Martí,,,,,,,,,,
2.945141,41.736304026168,Pola Giverola Camp,,,,,,,,,,
2.9492548,41.735346626168,Camping Pola Giverola Latroupe Resort,,,,,,,,,,
3.0337664,41.805564226168,Camping Castell d'Aro,,,,,,,,,,
3.047237,41.810066526168,CAMPING RIEMBAU,,,,,,,,,,
3.0634546,41.805078526168,Vall D'Or Càmping & Beach,,,,,,,,,,
3.08076,41.831084526168,Càmping Sènia Cala Gogo,,,,,,,,,,
-6.3388838,42.939485226168,Laciana Natura,,,,,,,,,,
-6.8943303,39.740692026168,Camping Puente de Alcántara,,,,,,,,,,
-7.1353408,42.642174626168,Acampamento O Caurel,,,,,,,,,,
-6.8043941,42.585798726168,"Camping El Lago, COMPLEJO HOSTELERO DE VILELA",,,,,,,,,,
